gene_id	CT26
ENSMUSG00000021254	11.6834
ENSMUSG00000021256	0.0133574
ENSMUSG00000021257	2.83106
ENSMUSG00000021258	33.0033
ENSMUSG00000021259	1.2743
ENSMUSG00000021260	4.02474
ENSMUSG00000021262	34.7222
ENSMUSG00000021263	0.0103511
ENSMUSG00000021264	39.5302
ENSMUSG00000021265	0.322321
ENSMUSG00000021266	127.39
ENSMUSG00000021270	1660.78
ENSMUSG00000021271	5.58301
ENSMUSG00000021273	36.4332
ENSMUSG00000021275	6.06569
ENSMUSG00000021276	76.6031
ENSMUSG00000021277	19.0086
ENSMUSG00000021278	0.111255
ENSMUSG00000021279	65.2742
ENSMUSG00000021280	24.1826
ENSMUSG00000021281	136.021
ENSMUSG00000021282	488.493
ENSMUSG00000021285	4.19863
ENSMUSG00000021286	15.9506
ENSMUSG00000021287	2.4689
ENSMUSG00000021288	144.974
ENSMUSG00000021290	393.064
ENSMUSG00000021294	0.0386995
ENSMUSG00000021302	13.116
ENSMUSG00000021303	0.0432097
ENSMUSG00000021306	20.2
ENSMUSG00000021311	9.64198
ENSMUSG00000021318	13.0722
ENSMUSG00000021326	75.5874
ENSMUSG00000021327	19.9582
ENSMUSG00000021338	12.9282
ENSMUSG00000021339	16.8653
ENSMUSG00000021340	0.0838685
ENSMUSG00000021342	8.20191
ENSMUSG00000021348	0.0193539
ENSMUSG00000021357	20.2692
ENSMUSG00000021359	3.9505
ENSMUSG00000021360	4.80532
ENSMUSG00000021361	152.523
ENSMUSG00000021365	24.9479
ENSMUSG00000021366	12.7645
ENSMUSG00000021367	3.62538
ENSMUSG00000021368	18.5079
ENSMUSG00000021371	9.39881
ENSMUSG00000021374	96.1815
ENSMUSG00000021375	35.4907
ENSMUSG00000021376	7.60056
ENSMUSG00000021377	202.383
ENSMUSG00000021384	1.01279
ENSMUSG00000021385	13.966
ENSMUSG00000021388	2.42769
ENSMUSG00000021390	232.34
ENSMUSG00000021391	18.1596
ENSMUSG00000021392	30.4371
ENSMUSG00000021395	22.9932
ENSMUSG00000021396	0.0160531
ENSMUSG00000021400	28.7008
ENSMUSG00000021403	68.7503
ENSMUSG00000021404	0.923848
ENSMUSG00000021408	22.6725
ENSMUSG00000021411	17.2885
ENSMUSG00000021413	46.9143
ENSMUSG00000021414	0.0309843
ENSMUSG00000021416	0.152096
ENSMUSG00000021417	44.4364
ENSMUSG00000021418	28.2418
ENSMUSG00000021420	11.5763
ENSMUSG00000021427	170.088
ENSMUSG00000021428	30.6214
ENSMUSG00000021431	25.9566
ENSMUSG00000021432	12.1495
ENSMUSG00000021451	0.107439
ENSMUSG00000021453	43.273
ENSMUSG00000021456	0.075581
ENSMUSG00000021457	11.837
ENSMUSG00000021458	24.7769
ENSMUSG00000021460	13.6651
ENSMUSG00000021461	3.88757
ENSMUSG00000021464	0.00457065
ENSMUSG00000021466	11.711
ENSMUSG00000021468	29.0758
ENSMUSG00000021470	24.1411
ENSMUSG00000021474	69.2145
ENSMUSG00000021476	29.1291
ENSMUSG00000021477	1383.55
ENSMUSG00000021481	21.0331
ENSMUSG00000021482	26.1718
ENSMUSG00000021483	7.04662
ENSMUSG00000021484	95.1683
ENSMUSG00000021485	25.5746
ENSMUSG00000021486	568.897
ENSMUSG00000021488	2.7039
ENSMUSG00000021492	0.00903236
ENSMUSG00000021493	38.9602
ENSMUSG00000021494	42.9058
ENSMUSG00000021495	15.7329
ENSMUSG00000021496	48.4626
ENSMUSG00000021497	44.1983
ENSMUSG00000021499	0.0984725
ENSMUSG00000021500	49.3775
ENSMUSG00000021501	36.4172
ENSMUSG00000021504	16.0989
ENSMUSG00000021506	0.00710768
ENSMUSG00000021510	5.7136
ENSMUSG00000021514	10.9476
ENSMUSG00000021518	45.1158
ENSMUSG00000021519	38.7811
ENSMUSG00000021520	484.925
ENSMUSG00000021532	16.7862
ENSMUSG00000021534	0.211754
ENSMUSG00000021536	0.0161189
ENSMUSG00000021537	175.023
ENSMUSG00000021539	0.0242194
ENSMUSG00000021540	22.5277
ENSMUSG00000021546	936.655
ENSMUSG00000021548	39.3157
ENSMUSG00000021549	32.1901
ENSMUSG00000021550	24.2488
ENSMUSG00000021552	68.3133
ENSMUSG00000021553	0.0141888
ENSMUSG00000021555	73.8614
ENSMUSG00000021556	14.2741
ENSMUSG00000021557	19.4336
ENSMUSG00000021559	1.67774
ENSMUSG00000021569	45.6719
ENSMUSG00000021572	7.6572
ENSMUSG00000021573	0.00662631
ENSMUSG00000021576	134.777
ENSMUSG00000021577	117.327
ENSMUSG00000021578	47.6308
ENSMUSG00000021579	0.238611
ENSMUSG00000021583	27.2203
ENSMUSG00000021585	118.135
ENSMUSG00000021589	50.6536
ENSMUSG00000021590	3.74163
ENSMUSG00000021591	21.3728
ENSMUSG00000021592	5.14748
ENSMUSG00000021594	3.54909
ENSMUSG00000021595	164.358
ENSMUSG00000021596	1.80551
ENSMUSG00000021597	26.756
ENSMUSG00000021598	179.338
ENSMUSG00000021606	168.735
ENSMUSG00000021607	70.2638
ENSMUSG00000021608	25.5299
ENSMUSG00000021610	187.323
ENSMUSG00000021611	0.270644
ENSMUSG00000021613	0.00588255
ENSMUSG00000021614	0.552631
ENSMUSG00000021615	18.6135
ENSMUSG00000021619	4.49358
ENSMUSG00000021620	0.0350527
ENSMUSG00000021621	26.2791
ENSMUSG00000021629	39.8971
ENSMUSG00000021631	0.885416
ENSMUSG00000021635	21.8342
ENSMUSG00000021636	0.0160548
ENSMUSG00000021639	25.1361
ENSMUSG00000021640	0.027986
ENSMUSG00000021643	0.108168
ENSMUSG00000021645	51.2589
ENSMUSG00000021646	6.01981
ENSMUSG00000021650	27.8917
ENSMUSG00000021660	1018.36
ENSMUSG00000021661	10.6649
ENSMUSG00000021662	5.32657
ENSMUSG00000021665	37.8719
ENSMUSG00000021666	15.5078
ENSMUSG00000021668	11.242
ENSMUSG00000021669	24.851
ENSMUSG00000021670	52.0189
ENSMUSG00000021671	13.4406
ENSMUSG00000021676	0.114745
ENSMUSG00000021680	0.0105375
ENSMUSG00000021681	23.1286
ENSMUSG00000021684	0.207083
ENSMUSG00000021685	0.00652699
ENSMUSG00000021686	36.4762
ENSMUSG00000021687	18.3888
ENSMUSG00000021690	9.27708
ENSMUSG00000021692	32.8304
ENSMUSG00000021693	38.9554
ENSMUSG00000021694	8.12628
ENSMUSG00000021697	10.5808
ENSMUSG00000021699	0.545808
ENSMUSG00000021701	130.28
ENSMUSG00000021703	3.43637
ENSMUSG00000021704	5.96139
ENSMUSG00000021706	9.88796
ENSMUSG00000021707	15.9109
ENSMUSG00000021708	0.00478848
ENSMUSG00000021709	47.8505
ENSMUSG00000021710	39.0111
ENSMUSG00000021711	40.5476
ENSMUSG00000021712	11.4422
ENSMUSG00000021713	13.7887
ENSMUSG00000021714	21.6167
ENSMUSG00000021715	20.021
ENSMUSG00000021716	16.7785
ENSMUSG00000021719	0.00708967
ENSMUSG00000021725	7.97981
ENSMUSG00000021728	0.158133
ENSMUSG00000021731	21.2995
ENSMUSG00000021732	11.8109
ENSMUSG00000021733	15.916
ENSMUSG00000021737	141.064
ENSMUSG00000021738	7.53919
ENSMUSG00000021741	1.69379
ENSMUSG00000021745	17.2377
ENSMUSG00000021747	0.0064626
ENSMUSG00000021748	110.015
ENSMUSG00000021749	0.0296101
ENSMUSG00000021750	0.0981279
ENSMUSG00000021751	0.347144
ENSMUSG00000021752	15.2441
ENSMUSG00000021754	4.17491
ENSMUSG00000021756	45.5901
ENSMUSG00000021758	0.0313122
ENSMUSG00000021759	28.061
ENSMUSG00000021760	140.362
ENSMUSG00000021763	0.0301085
ENSMUSG00000021764	117.794
ENSMUSG00000021765	9.18977
ENSMUSG00000021767	5.56729
ENSMUSG00000021768	0.151802
ENSMUSG00000021770	20.1789
ENSMUSG00000021771	315.302
ENSMUSG00000021772	5.64567
ENSMUSG00000021773	25.645
ENSMUSG00000021774	116.388
ENSMUSG00000021775	41.7877
ENSMUSG00000021779	5.72555
ENSMUSG00000021782	24.5497
ENSMUSG00000021785	17.8275
ENSMUSG00000021786	6.29387
ENSMUSG00000021792	3.35761
ENSMUSG00000021794	211.584
ENSMUSG00000021796	29.09
ENSMUSG00000021798	0.214099
ENSMUSG00000021803	0.00391321
ENSMUSG00000021804	0.00400117
ENSMUSG00000021806	0.0400818
ENSMUSG00000021807	143.999
ENSMUSG00000021809	4.52715
ENSMUSG00000021810	28.026
ENSMUSG00000021811	64.2278
ENSMUSG00000021814	61.9128
ENSMUSG00000021815	0.243828
ENSMUSG00000021816	60.3594
ENSMUSG00000021819	53.8342
ENSMUSG00000021820	21.3682
ENSMUSG00000021822	0.037303
ENSMUSG00000021823	97.3968
ENSMUSG00000021824	62.6627
ENSMUSG00000021830	7.48053
ENSMUSG00000021831	164.041
ENSMUSG00000021832	191.443
ENSMUSG00000021838	10.1785
ENSMUSG00000021840	48.3076
ENSMUSG00000021843	85.227
ENSMUSG00000021846	1.04721
ENSMUSG00000021850	0.00496711
ENSMUSG00000021866	31.4384
ENSMUSG00000021867	5.18607
ENSMUSG00000021868	25.6483
ENSMUSG00000021870	42.0442
ENSMUSG00000021871	53.4854
ENSMUSG00000021872	0.0238356
ENSMUSG00000021876	15.8329
ENSMUSG00000021877	231.314
ENSMUSG00000021879	0.0345626
ENSMUSG00000021880	0.284878
ENSMUSG00000021884	2.32408
ENSMUSG00000021886	0.00852018
ENSMUSG00000021890	41.6316
ENSMUSG00000021891	23.8846
ENSMUSG00000021892	25.9579
ENSMUSG00000021893	26.0982
ENSMUSG00000021895	2.55512
ENSMUSG00000021900	6.25075
ENSMUSG00000021901	37.0569
ENSMUSG00000021902	7.95179
ENSMUSG00000021903	0.0413147
ENSMUSG00000021904	0.0745588
ENSMUSG00000021905	79.2228
ENSMUSG00000021906	26.456
ENSMUSG00000021908	0.713865
ENSMUSG00000021910	116.936
ENSMUSG00000021911	22.3011
ENSMUSG00000021913	16.8945
ENSMUSG00000021916	23.89
ENSMUSG00000021917	235.807
ENSMUSG00000021918	11.9722
ENSMUSG00000021922	0.0235546
ENSMUSG00000021927	1.1676
ENSMUSG00000021928	2.88934
ENSMUSG00000021929	59.8835
ENSMUSG00000021930	21.6599
ENSMUSG00000021932	27.4963
ENSMUSG00000021936	20.5856
ENSMUSG00000021938	17.5786
ENSMUSG00000021939	324.543
ENSMUSG00000021940	0.108958
ENSMUSG00000021944	7.91022
ENSMUSG00000021945	29.0934
ENSMUSG00000021947	5.64569
ENSMUSG00000021948	28.5415
ENSMUSG00000021950	29.7108
ENSMUSG00000021951	30.5349
ENSMUSG00000021952	19.8913
ENSMUSG00000021957	156.153
ENSMUSG00000021958	30.0901
ENSMUSG00000021959	50.8553
ENSMUSG00000021962	10.393
ENSMUSG00000021963	192.313
ENSMUSG00000021965	22.0081
ENSMUSG00000021967	58.9269
ENSMUSG00000021969	36.0298
ENSMUSG00000021972	15.6672
ENSMUSG00000021973	31.5188
ENSMUSG00000021975	9.87222
ENSMUSG00000021978	15.4184
ENSMUSG00000021981	33.3221
ENSMUSG00000021982	11.5535
ENSMUSG00000021983	0.0250017
ENSMUSG00000021987	35.9893
ENSMUSG00000021990	4.51659
ENSMUSG00000021991	0.0569767
ENSMUSG00000021993	13.8249
ENSMUSG00000021996	762.133
ENSMUSG00000021998	1.42263
ENSMUSG00000022000	18.8461
ENSMUSG00000022003	42.9767
ENSMUSG00000022008	13.1716
ENSMUSG00000022009	11.8107
ENSMUSG00000022010	89.7748
ENSMUSG00000022012	0.913201
ENSMUSG00000022013	54.9024
ENSMUSG00000022014	0.218594
ENSMUSG00000022016	25.9649
ENSMUSG00000022019	24.4196
ENSMUSG00000022020	25.9166
ENSMUSG00000022021	69.1685
ENSMUSG00000022022	5.7838
ENSMUSG00000022023	33.3868
ENSMUSG00000022024	115.49
ENSMUSG00000022031	48.1681
ENSMUSG00000022032	7.31719
ENSMUSG00000022033	86.9865
ENSMUSG00000022034	21.4817
ENSMUSG00000022035	22.8124
ENSMUSG00000022037	21.4285
ENSMUSG00000022039	0.00681205
ENSMUSG00000022040	0.294014
ENSMUSG00000022041	0.0336473
ENSMUSG00000022043	89.9683
ENSMUSG00000022044	0.216856
ENSMUSG00000022048	11.4522
ENSMUSG00000022051	111.303
ENSMUSG00000022052	77.5821
ENSMUSG00000022053	0.00971541
ENSMUSG00000022054	9.95336
ENSMUSG00000022055	4.19418
ENSMUSG00000022064	8.49005
ENSMUSG00000022066	3.0723
ENSMUSG00000022070	13.7149
ENSMUSG00000022074	20.0285
ENSMUSG00000022075	6.36804
ENSMUSG00000022089	20.3714
ENSMUSG00000022090	59.1396
ENSMUSG00000022091	23.0716
ENSMUSG00000022092	16.3868
ENSMUSG00000022094	39.8608
ENSMUSG00000022095	5.72301
ENSMUSG00000022096	0.418121
ENSMUSG00000022098	20.623
ENSMUSG00000022099	3.32753
ENSMUSG00000022100	47.0874
ENSMUSG00000022101	0.0743367
ENSMUSG00000022102	0.300409
ENSMUSG00000022103	0.115932
ENSMUSG00000022105	14.0006
ENSMUSG00000022106	36.6114
ENSMUSG00000022108	367.125
ENSMUSG00000022109	32.5638
ENSMUSG00000022110	62.4628
ENSMUSG00000022111	97.7769
ENSMUSG00000022112	0.0365271
ENSMUSG00000022114	19.423
ENSMUSG00000022119	32.9989
ENSMUSG00000022120	11.7217
ENSMUSG00000022124	23.0511
ENSMUSG00000022125	23.7191
ENSMUSG00000022129	0.00988923
ENSMUSG00000022130	17.324
ENSMUSG00000022131	18.2993
ENSMUSG00000022136	52.0396
ENSMUSG00000022139	73.0369
ENSMUSG00000022141	32.5356
ENSMUSG00000022142	34.9298
ENSMUSG00000022144	0.00464322
ENSMUSG00000022146	2.4346
ENSMUSG00000022148	0.398967
ENSMUSG00000022149	0.00861429
ENSMUSG00000022150	41.8172
ENSMUSG00000022151	16.8978
ENSMUSG00000022159	7.5407
ENSMUSG00000022160	19.9138
ENSMUSG00000022174	80.8145
ENSMUSG00000022175	35.0883
ENSMUSG00000022176	0.0942751
ENSMUSG00000022177	19.3462
ENSMUSG00000022178	57.0305
ENSMUSG00000022179	4.02235
ENSMUSG00000022180	0.0083194
ENSMUSG00000022184	23.4465
ENSMUSG00000022185	98.4385
ENSMUSG00000022186	118.479
ENSMUSG00000022191	39.4141
ENSMUSG00000022193	169.949
ENSMUSG00000022194	157.56
ENSMUSG00000022195	18.8466
ENSMUSG00000022199	0.0130062
ENSMUSG00000022200	77.7688
ENSMUSG00000022201	70.5011
ENSMUSG00000022204	44.4026
ENSMUSG00000022205	324.357
ENSMUSG00000022206	0.00843574
ENSMUSG00000022210	25.2091
ENSMUSG00000022211	0.00888588
ENSMUSG00000022214	16.7648
ENSMUSG00000022216	136.635
ENSMUSG00000022217	0.0320039
ENSMUSG00000022219	0.153749
ENSMUSG00000022223	61.8317
ENSMUSG00000022228	9.79541
ENSMUSG00000022231	31.0098
ENSMUSG00000022234	588.236
ENSMUSG00000022235	0.0324883
ENSMUSG00000022236	2.82994
ENSMUSG00000022237	0.00716398
ENSMUSG00000022240	0.00826274
ENSMUSG00000022241	183.354
ENSMUSG00000022244	8.40731
ENSMUSG00000022245	0.00951023
ENSMUSG00000022246	72.6029
ENSMUSG00000022247	69.9007
ENSMUSG00000022248	20.2784
ENSMUSG00000022253	14.4246
ENSMUSG00000022255	226.536
ENSMUSG00000022257	42.5713
ENSMUSG00000022261	45.8008
ENSMUSG00000022263	48.7388
ENSMUSG00000022265	71.1861
ENSMUSG00000022270	36.5643
ENSMUSG00000022272	28.6346
ENSMUSG00000022280	21.723
ENSMUSG00000022283	2003.74
ENSMUSG00000022285	537.02
ENSMUSG00000022286	0.039044
ENSMUSG00000022292	15.7556
ENSMUSG00000022295	99.7796
ENSMUSG00000022296	4.32274
ENSMUSG00000022297	15.2997
ENSMUSG00000022299	29.4501
ENSMUSG00000022300	86.2131
ENSMUSG00000022305	10.3231
ENSMUSG00000022306	26.6221
ENSMUSG00000022307	36.4314
ENSMUSG00000022309	0.0119451
ENSMUSG00000022311	0.025132
ENSMUSG00000022312	407.436
ENSMUSG00000022313	20.2729
ENSMUSG00000022314	209.673
ENSMUSG00000022322	61.5278
ENSMUSG00000022323	21.5773
ENSMUSG00000022324	11.196
ENSMUSG00000022325	12.1489
ENSMUSG00000022329	45.621
ENSMUSG00000022330	2.18071
ENSMUSG00000022335	2.57075
ENSMUSG00000022336	592.761
ENSMUSG00000022337	98.7011
ENSMUSG00000022338	254.668
ENSMUSG00000022339	32.7745
ENSMUSG00000022340	2.46309
ENSMUSG00000022346	113.089
ENSMUSG00000022350	103.106
ENSMUSG00000022351	115.805
ENSMUSG00000022353	11.5268
ENSMUSG00000022354	335.785
ENSMUSG00000022357	0.182395
ENSMUSG00000022358	0.374115
ENSMUSG00000022359	6.37877
ENSMUSG00000022360	88.6411
ENSMUSG00000022361	19.6421
ENSMUSG00000022362	0.977435
ENSMUSG00000022364	48.4509
ENSMUSG00000022365	94.9631
ENSMUSG00000022366	0.0175329
ENSMUSG00000022369	40.9143
ENSMUSG00000022370	148.695
ENSMUSG00000022371	0.0911269
ENSMUSG00000022372	0.0132119
ENSMUSG00000022375	0.00845421
ENSMUSG00000022377	63.2654
ENSMUSG00000022378	77.83
ENSMUSG00000022382	0.0964567
ENSMUSG00000022385	52.3463
ENSMUSG00000022386	11.9854
ENSMUSG00000022387	38.6768
ENSMUSG00000022389	43.6966
ENSMUSG00000022390	53.4767
ENSMUSG00000022391	172.888
ENSMUSG00000022394	22.4896
ENSMUSG00000022400	188.01
ENSMUSG00000022401	12.1613
ENSMUSG00000022403	322.912
ENSMUSG00000022404	41.9279
ENSMUSG00000022407	119.631
ENSMUSG00000022408	13.5856
ENSMUSG00000022412	19.8612
ENSMUSG00000022414	11.0794
ENSMUSG00000022415	0.00812138
ENSMUSG00000022416	0.131034
ENSMUSG00000022419	0.274665
ENSMUSG00000022420	25.9589
ENSMUSG00000022421	37.76
ENSMUSG00000022422	14.5265
ENSMUSG00000022425	0.101341
ENSMUSG00000022426	56.4426
ENSMUSG00000022427	197.042
ENSMUSG00000022428	18.0889
ENSMUSG00000022433	58.8596
ENSMUSG00000022434	16.9365
ENSMUSG00000022436	29.8705
ENSMUSG00000022437	91.5234
ENSMUSG00000022438	63.9782
ENSMUSG00000022439	0.449149
ENSMUSG00000022440	12.2993
ENSMUSG00000022442	4.16885
ENSMUSG00000022443	296.811
ENSMUSG00000022445	0.0260109
ENSMUSG00000022450	205.976
ENSMUSG00000022451	80.7703
ENSMUSG00000022452	179.073
ENSMUSG00000022453	17.4689
ENSMUSG00000022454	0.00532915
ENSMUSG00000022462	203.693
ENSMUSG00000022463	86.0344
ENSMUSG00000022464	1.32714
ENSMUSG00000022466	26.5869
ENSMUSG00000022468	0.0651856
ENSMUSG00000022469	3.83259
ENSMUSG00000022471	55.0364
ENSMUSG00000022472	47.647
ENSMUSG00000022474	64.0198
ENSMUSG00000022475	38.5359
ENSMUSG00000022476	52.6358
ENSMUSG00000022477	186.389
ENSMUSG00000022479	0.325752
ENSMUSG00000022484	0.0185875
ENSMUSG00000022485	0.790594
ENSMUSG00000022487	0.369687
ENSMUSG00000022488	0.035773
ENSMUSG00000022489	0.0213305
ENSMUSG00000022496	1.76468
ENSMUSG00000022498	19.6995
ENSMUSG00000022500	37.5825
ENSMUSG00000022503	33.1116
ENSMUSG00000022504	0.00531532
ENSMUSG00000022505	91.0027
ENSMUSG00000022507	32.7383
ENSMUSG00000022508	5.012
ENSMUSG00000022510	0.258716
ENSMUSG00000022512	0.00528274
ENSMUSG00000022514	3.93365
ENSMUSG00000022515	12.7195
ENSMUSG00000022516	23.6185
ENSMUSG00000022517	26.9295
ENSMUSG00000022518	0.130452
ENSMUSG00000022519	4.04948
ENSMUSG00000022521	8.46459
ENSMUSG00000022526	10.385
ENSMUSG00000022528	8.00293
ENSMUSG00000022529	15.1079
ENSMUSG00000022533	48.856
ENSMUSG00000022536	45.4999
ENSMUSG00000022537	0.0434644
ENSMUSG00000022538	34.6964
ENSMUSG00000022540	6.17026
ENSMUSG00000022542	0.210301
ENSMUSG00000022543	0.167258
ENSMUSG00000022544	15.4565
ENSMUSG00000022545	6.66844
ENSMUSG00000022546	3.13974
ENSMUSG00000022548	31.0458
ENSMUSG00000022550	11.2152
ENSMUSG00000022551	188.545
ENSMUSG00000022552	56.2201
ENSMUSG00000022553	51.8815
ENSMUSG00000022554	28.7028
ENSMUSG00000022555	16.4579
ENSMUSG00000022556	50.9991
ENSMUSG00000022557	68.4969
ENSMUSG00000022558	34.7423
ENSMUSG00000022559	28.9013
ENSMUSG00000022560	9.25756
ENSMUSG00000022561	36.0526
ENSMUSG00000022562	1.41776
ENSMUSG00000022564	166.964
ENSMUSG00000022565	113.088
ENSMUSG00000022568	41.0604
ENSMUSG00000022570	54.0379
ENSMUSG00000022571	41.857
ENSMUSG00000022574	0.344566
ENSMUSG00000022575	12.0612
ENSMUSG00000022582	0.0206211
ENSMUSG00000022583	0.0731995
ENSMUSG00000022584	1.66396
ENSMUSG00000022586	0.0486841
ENSMUSG00000022587	2068.37
ENSMUSG00000022591	0.134684
ENSMUSG00000022594	6.41777
ENSMUSG00000022596	1.57365
ENSMUSG00000022598	0.045926
ENSMUSG00000022601	13.6568
ENSMUSG00000022602	0.473102
ENSMUSG00000022604	1.81139
ENSMUSG00000022607	75.3571
ENSMUSG00000022610	9.63302
ENSMUSG00000022613	0.0166572
ENSMUSG00000022614	72.5211
ENSMUSG00000022615	0.740981
ENSMUSG00000022617	34.7193
ENSMUSG00000022620	24.3295
ENSMUSG00000022621	10.9021
ENSMUSG00000022623	0.00765218
ENSMUSG00000022629	16.9246
ENSMUSG00000022634	48.9059
ENSMUSG00000022635	179.468
ENSMUSG00000022636	0.0661416
ENSMUSG00000022637	2.32318
ENSMUSG00000022641	18.294
ENSMUSG00000022652	0.00565094
ENSMUSG00000022657	0.0160784
ENSMUSG00000022658	0.0299622
ENSMUSG00000022663	44.2945
ENSMUSG00000022664	10.1918
ENSMUSG00000022665	13.1629
ENSMUSG00000022667	0.0897401
ENSMUSG00000022668	13.0592
ENSMUSG00000022671	12.6473
ENSMUSG00000022672	3.47454
ENSMUSG00000022673	69.0288
ENSMUSG00000022674	86.9116
ENSMUSG00000022676	43.9453
ENSMUSG00000022677	30.9306
ENSMUSG00000022678	63.5745
ENSMUSG00000022679	1.38707
ENSMUSG00000022680	41.8895
ENSMUSG00000022681	59.0848
ENSMUSG00000022682	58.4701
ENSMUSG00000022684	8.20685
ENSMUSG00000022685	19.869
ENSMUSG00000022687	8.6374
ENSMUSG00000022698	139.602
ENSMUSG00000022701	6.2347
ENSMUSG00000022702	43.8737
ENSMUSG00000022704	26.0849
ENSMUSG00000022706	70.8029
ENSMUSG00000022707	13.2736
ENSMUSG00000022708	6.75699
ENSMUSG00000022710	75.155
ENSMUSG00000022711	42.1664
ENSMUSG00000022718	15.8239
ENSMUSG00000022721	66.2763
ENSMUSG00000022722	15.224
ENSMUSG00000022723	11.362
ENSMUSG00000022724	25.2823
ENSMUSG00000022742	86.7569
ENSMUSG00000022744	80.6424
ENSMUSG00000022747	11.3043
ENSMUSG00000022748	31.0671
ENSMUSG00000022749	12.3969
ENSMUSG00000022750	43.8827
ENSMUSG00000022751	28.1787
ENSMUSG00000022752	61.78
ENSMUSG00000022753	0.0177489
ENSMUSG00000022754	0.006412
ENSMUSG00000022756	0.0582349
ENSMUSG00000022757	72.8333
ENSMUSG00000022760	23.3214
ENSMUSG00000022761	37.9829
ENSMUSG00000022763	0.019328
ENSMUSG00000022765	16.2029
ENSMUSG00000022768	0.154253
ENSMUSG00000022769	33.276
ENSMUSG00000022770	46.9919
ENSMUSG00000022771	28.1177
ENSMUSG00000022772	31.2536
ENSMUSG00000022773	0.132113
ENSMUSG00000022774	37.2623
ENSMUSG00000022779	25.9141
ENSMUSG00000022781	45.5112
ENSMUSG00000022787	9.98997
ENSMUSG00000022788	1.7612
ENSMUSG00000022789	65.2062
ENSMUSG00000022790	0.258004
ENSMUSG00000022791	114.054
ENSMUSG00000022792	28.3797
ENSMUSG00000022793	0.00879469
ENSMUSG00000022797	77.2295
ENSMUSG00000022799	9.20223
ENSMUSG00000022800	55.0398
ENSMUSG00000022801	14.187
ENSMUSG00000022802	2.29968
ENSMUSG00000022803	0.0266272
ENSMUSG00000022805	1.48466
ENSMUSG00000022807	12.1692
ENSMUSG00000022808	34.8128
ENSMUSG00000022809	0.00680638
ENSMUSG00000022811	32.0165
ENSMUSG00000022812	25.326
ENSMUSG00000022814	39.3383
ENSMUSG00000022816	16.7393
ENSMUSG00000022817	66.2231
ENSMUSG00000022818	0.903732
ENSMUSG00000022820	27.9465
ENSMUSG00000022821	0.0210615
ENSMUSG00000022822	16.2521
ENSMUSG00000022824	0.0175775
ENSMUSG00000022827	5.92192
ENSMUSG00000022828	14.6538
ENSMUSG00000022831	0.141835
ENSMUSG00000022833	6.49136
ENSMUSG00000022836	1.75723
ENSMUSG00000022837	22.5979
ENSMUSG00000022838	0.492172
ENSMUSG00000022840	0.0143219
ENSMUSG00000022841	482.996
ENSMUSG00000022842	12.3057
ENSMUSG00000022843	4.79484
ENSMUSG00000022844	6.05952
ENSMUSG00000022847	0.98261
ENSMUSG00000022848	14.4058
ENSMUSG00000022849	9.22213
ENSMUSG00000022853	0.0346712
ENSMUSG00000022855	32.1819
ENSMUSG00000022856	6.13928
ENSMUSG00000022858	164.458
ENSMUSG00000022863	0.021454
ENSMUSG00000022864	9.62019
ENSMUSG00000022865	0.0108446
ENSMUSG00000022867	24.3154
ENSMUSG00000022871	0.247881
ENSMUSG00000022878	0.0143009
ENSMUSG00000022881	38.2749
ENSMUSG00000022884	259.604
ENSMUSG00000022886	0.0222154
ENSMUSG00000022887	36.4195
ENSMUSG00000022889	10.3053
ENSMUSG00000022890	315.905
ENSMUSG00000022892	140.171
ENSMUSG00000022893	40.113
ENSMUSG00000022894	0.00461593
ENSMUSG00000022895	35.0678
ENSMUSG00000022897	28.3428
ENSMUSG00000022898	38.2121
ENSMUSG00000022900	0.00605857
ENSMUSG00000022905	25.3783
ENSMUSG00000022906	50.0909
ENSMUSG00000022911	12.9486
ENSMUSG00000022912	1.76825
ENSMUSG00000022913	41.7836
ENSMUSG00000022914	35.3173
ENSMUSG00000022938	0.0992321
ENSMUSG00000022940	42.9099
ENSMUSG00000022945	25.8183
ENSMUSG00000022946	6.55011
ENSMUSG00000022948	3.41531
ENSMUSG00000022951	12.81
ENSMUSG00000022952	12.7673
ENSMUSG00000022956	253.892
ENSMUSG00000022957	20.7859
ENSMUSG00000022960	11.7681
ENSMUSG00000022961	107.707
ENSMUSG00000022962	76.8973
ENSMUSG00000022964	13.8155
ENSMUSG00000022965	13.4805
ENSMUSG00000022967	24.6049
ENSMUSG00000022969	17.6163
ENSMUSG00000022971	28.1926
ENSMUSG00000022972	42.6839
ENSMUSG00000022973	17.5927
ENSMUSG00000022974	28.8578
ENSMUSG00000022978	22.6266
ENSMUSG00000022982	579.45
ENSMUSG00000022983	21.9064
ENSMUSG00000022992	87.708
ENSMUSG00000022993	0.0796482
ENSMUSG00000022994	25.6303
ENSMUSG00000022995	5.9057
ENSMUSG00000022996	0.571742
ENSMUSG00000022997	0.0146805
ENSMUSG00000022999	6.11014
ENSMUSG00000023000	0.00399921
ENSMUSG00000023004	1999.55
ENSMUSG00000023007	18.4313
ENSMUSG00000023008	13.1188
ENSMUSG00000023009	1.39548
ENSMUSG00000023010	232.315
ENSMUSG00000023011	0.0467431
ENSMUSG00000023015	207.627
ENSMUSG00000023017	0.490218
ENSMUSG00000023018	24.9603
ENSMUSG00000023019	0.0784423
ENSMUSG00000023020	18.6598
ENSMUSG00000023021	90.7131
